numeric__Year,numeric__Mileage_Km,numeric__Engine_CC,numeric__Power_BHP,numeric__Previous_Owners,numeric__Accidents_Reported,numeric__Service_Score,numeric__Condition_Ordinal,nominal__Brand_Honda,nominal__Brand_Hyundai,nominal__Brand_Kia,nominal__Brand_Mahindra,nominal__Brand_Maruti,nominal__Brand_Renault,nominal__Brand_Skoda,nominal__Brand_Tata,nominal__Brand_Toyota,nominal__Brand_Volkswagen,nominal__Fuel_Type_CNG,nominal__Fuel_Type_Diesel,nominal__Fuel_Type_Electric,nominal__Fuel_Type_Petrol,nominal__Transmission_Automatic,nominal__Transmission_Manual,nominal__City_Ahmedabad,nominal__City_Bengaluru,nominal__City_Chandigarh,nominal__City_Delhi,nominal__City_Hyderabad,nominal__City_Jaipur,nominal__City_Kochi,nominal__City_Lucknow,nominal__City_Mumbai,nominal__City_Pune,nominal__Seller_Type_Certified Dealer,nominal__Seller_Type_Dealer,nominal__Seller_Type_Individual,Resale_Price_Lakh,Dataset_Split
-0.22316100251915655,-0.057395644527611145,1.2436155057031502,0.5007048121601114,-0.7196673863344129,0.0,1.403316284896909,1.7353786265806423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.92,train
0.37394546368068643,-0.5107628840742711,-0.743828028486258,-1.1614418113379705,-0.7196673863344129,0.0,1.152844568181535,-0.31599431707886305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.91,train
-0.8202674687189995,-0.2308326051854867,-0.5293024857139521,0.6641946439795953,0.6773340106676827,0.0,-1.1848914544952875,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.92,train
-0.22316100251915655,0.009896965627037426,-0.5145076206951724,-0.3780530338696127,0.6773340106676827,0.0,0.48491999027387145,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.01,test
1.5681583960803722,-1.3578529623779696,0.9082652319441432,-0.044261293904833535,-0.7196673863344129,0.0,1.319825712658451,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.06,train
-1.715927168018764,1.2705719625216658,-0.8227339752530831,-0.41211341549867175,2.0743354076697784,0.0,-1.3518725989722034,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,train
1.2696051629804508,-0.7539643096245416,0.013175898307970649,-0.34399265224055364,2.0743354076697784,0.0,0.9023728514661612,-1.3416807889086158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.97,train
0.37394546368068643,-0.26453707155075795,0.7110003650270804,0.725503330911901,-0.7196673863344129,0.0,1.319825712658451,-0.31599431707886305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.95,train
-0.22316100251915655,0.5953775707452481,-1.693165200524623,-0.5790092854810605,0.6773340106676827,0.0,0.15095770132003966,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.65,train
-0.521714235619078,0.7116710659952221,0.664149959134278,-0.5653851328294376,0.6773340106676827,0.0,0.06746712908158173,-0.31599431707886305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.02,test
-1.118820701818921,0.7596832091954488,-1.5427507395003623,-0.7424991173005443,-0.7196673863344129,0.0,1.5702974293738248,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.11,test
0.6724986967806079,-0.8136668717021102,0.37071846959514704,1.4033049253301766,2.0743354076697784,0.0,0.5684105625123294,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.19,train
1.2696051629804508,-1.7581189460290425,-0.7832810018696705,0.204379491987298,-0.7196673863344129,0.0,1.0693539959430771,1.7353786265806423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.16,train
0.9710519298805294,-0.11471359379935372,-0.17422572526323904,-1.6995958410771037,0.6773340106676827,0.0,-1.6858348879260352,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.35,train
-1.118820701818921,0.8958387842793143,-0.7019092442663821,0.9775501549669383,-0.7196673863344129,0.0,1.319825712658451,-2.3673672607383685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.73,train
0.9710519298805294,-1.1265455202128551,0.44962441636197215,-0.7016266593456738,2.0743354076697784,0.0,-0.016023443156876222,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.85,train
0.9710519298805294,-0.20096678382471572,1.157312126426935,0.21119156831310942,0.6773340106676827,0.0,0.9858634237046191,-2.3673672607383685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.87,test
-1.715927168018764,0.7300500329864658,0.1882484676968639,0.39511762911002857,-0.7196673863344129,0.0,-0.5169668765876239,-0.31599431707886305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,train
-1.118820701818921,0.6676720516633364,-0.5465631615691952,-0.8276500713731919,-0.7196673863344129,0.0,-0.2664951598722501,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.81,train
0.6724986967806079,-0.7633573576279779,-0.5909477566255342,-0.12600620981457547,-0.7196673863344129,0.0,0.7353917069892453,-1.3416807889086158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.78,train
-0.22316100251915655,-0.2372594275036273,0.14386387264052478,0.7629697507038659,-0.7196673863344129,0.0,0.6519011347507874,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.51,train
0.07539223058076494,-0.2617744103732767,0.9452523944910926,0.807248246821643,0.6773340106676827,0.0,-0.18300458763379213,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.45,train
-1.118820701818921,1.0911734698492255,1.1597779372633983,-0.7731534607666977,0.6773340106676827,0.0,-0.7674385933029977,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.34,train
-0.521714235619078,0.6638043260148627,0.3411287395575876,-0.2486235836791879,-0.7196673863344129,0.0,-1.5188537434491192,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,train
-1.118820701818921,0.7750668698574233,-1.1728791140308696,-0.4700160642680718,2.0743354076697784,0.0,1.6537880016122828,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,train
0.9710519298805294,-0.6580854264439555,0.04769725001845664,0.320184789526098,0.6773340106676827,0.0,-1.1014008822568295,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.05,test
0.07539223058076494,0.02417556181801947,-0.15943086024445932,0.49729877399720573,-0.7196673863344129,0.0,-1.1848914544952875,-0.31599431707886305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.39,train
1.2696051629804508,0.4581750924783372,-1.781934390637301,-1.488421474976938,-0.7196673863344129,0.0,-1.1848914544952875,-0.31599431707886305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.26,train
1.2696051629804508,0.11275520336126041,1.2362180731937602,0.8174663613103611,-0.7196673863344129,1.0,0.9858634237046191,-0.31599431707886305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.4,test
-1.715927168018764,1.345425540109421,-0.7857468127061338,0.725503330911901,0.6773340106676827,1.0,-0.6839480210645398,-1.3416807889086158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2,test
-0.521714235619078,0.4523589636836398,-1.5698746587014585,-0.11578809532585738,-0.7196673863344129,0.0,-0.18300458763379213,-1.3416807889086158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.79,train
0.6724986967806079,0.023215900566894404,1.2288206406843702,1.6110732532674366,-0.7196673863344129,0.0,0.9858634237046191,1.7353786265806423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.77,train
-1.4173739349188423,1.1058882756998099,0.8885387452524369,0.6165101096989124,-0.7196673863344129,0.0,-0.5169668765876239,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2,train
-1.118820701818921,0.3604350480834479,-0.4282042414189574,-1.2023142692928417,-0.7196673863344129,0.0,0.6519011347507874,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4,train
0.6724986967806079,-1.3993801219721087,-1.7128916872163291,-0.3780530338696127,-0.7196673863344129,0.0,-0.349985732110708,-0.31599431707886305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.39,train
1.2696051629804508,-0.7816781633312746,2.4913157889535724,1.7370966652949558,-0.7196673863344129,0.0,-0.8509291655414557,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.13,test
1.2696051629804508,-1.261654192113675,-0.00901639922019892,0.9298656206862554,-0.7196673863344129,0.0,1.236335140419993,1.7353786265806423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.95,test
0.37394546368068643,-1.0502088297824521,0.9304575294723129,1.4543954977737652,-0.7196673863344129,0.0,0.6519011347507874,0.7096921547508896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4,train
-0.521714235619078,-0.06591627321184279,0.5285303631287973,0.7527516362151487,-0.7196673863344129,0.0,-1.769325460164493,1.7353786265806423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.46,test
0.07539223058076494,0.2339633274427536,-0.8646527594729589,-1.0967270862427587,2.0743354076697784,0.0,-0.6004574488260819,-0.31599431707886305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.35,train
-0.521714235619078,0.08352915616790613,0.16112454849576777,0.1396647668920856,-0.7196673863344129,0.0,0.6519011347507874,-1.3416807889086158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.03,train
-0.521714235619078,0.9204991703688311,-1.781934390637301,-0.8140259187215682,0.6773340106676827,0.0,1.0693539959430771,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.82,test
0.07539223058076494,-0.0815616596695787,0.4446927946890456,-1.1546297350121588,0.6773340106676827,0.0,0.5684105625123294,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.07,train
0.37394546368068643,-0.6889690703437985,-1.5698746587014585,-0.6641602395537081,2.0743354076697784,0.0,-1.0179103100183715,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.66,train
0.37394546368068643,-0.6031230093340654,0.33373130704819776,-0.28268396530824696,2.0743354076697784,0.0,0.4014294180354135,1.7353786265806423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.92,train
1.2696051629804508,-0.7638517285755272,0.7923721226303688,0.054513812819437936,-0.7196673863344129,0.0,-1.6858348879260352,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.95,train
0.07539223058076494,0.6628446647637376,-1.5378191178274359,-1.372616177438137,0.6773340106676827,0.0,0.23444827355849762,1.7353786265806423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.32,train
0.9710519298805294,-0.9609021721398741,1.5074572652047216,1.8018113903901671,0.6773340106676827,0.0,-0.5169668765876239,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.12,train
-0.22316100251915655,0.010362255930613216,-1.1827423573767228,-2.3876155499840968,0.6773340106676827,2.0,0.23444827355849762,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.86,test
-1.715927168018764,1.768752474431469,2.3778884904762614,2.384243916247078,-0.7196673863344129,0.0,0.4014294180354135,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,train
0.07539223058076494,-0.9758205424982728,1.4260855076014332,1.6485396730594013,3.471336804671874,0.0,-1.769325460164493,-2.3673672607383685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.21,test
0.9710519298805294,-0.3256064238950804,-0.3147769429416463,-0.16687866776944596,2.0743354076697784,1.0,-1.5188537434491192,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.55,test
-0.8202674687189995,-0.21440204134046664,-1.0964389781005077,0.7629697507038659,3.471336804671874,0.0,-1.769325460164493,-0.31599431707886305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.28,test
0.37394546368068643,-0.4860734173407808,-1.1136996539557509,-1.3760222156010427,-0.7196673863344129,2.0,0.23444827355849762,0.7096921547508896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.78,test
-0.521714235619078,1.1809454177953793,-1.2246611415965987,-0.4597979497793537,0.6773340106676827,0.0,1.6537880016122828,-1.3416807889086158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.66,train
-1.118820701818921,0.6148034409195374,0.5803123906945263,1.9755193366983692,0.6773340106676827,0.0,-1.3518725989722034,1.7353786265806423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.62,train
0.37394546368068643,-0.7368067296801843,0.05016306085491993,-0.49385833140841273,-0.7196673863344129,0.0,-1.852816032402951,-0.31599431707886305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.93,train
